fecha_presentacion,proyecto_ley,id,proponente,cargo,comision,estado,texto_proyecto_ley_pdf_presente,texto_proyecto_ley,texto_1debate_pdf_presente,texto_1debate,texto_2debate_pdf_presente,texto_2debate,texto_aprobado_pleno_pdf_presente,texto_aprobado_pleno,objecion_parcial_pdf_presente,objecion_parcial,objecion_total_pdf_presente,objecion_total,texto_definitivo_pleno_pdf_presente,texto_definitivo_pleno,registro_oficial_pdf_presente,registro_oficial,termino_legislativo,matched_name,matching_score,coalition,party_2
7/14/10,Proyecto de Ley para la Reparación de las Víctimas y Judicialización de Graves Violaciones de Derechos Humanos y Delitos de Lesa Humanidad ocurridos en el Ecuador entre el 14 de octubre de 1983 y el 31 de diciembre de 2008,AN-2014-522,gutierrez vera fernado,DEFENSOR DEL PUEBLO,Comisión de Justicia y Estructura del Estado,Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/cb1e111a-a204-4436-9114-bb8692b1f643/Ley%20para%20la%20Reparaci%F3n%20de%20las%20V%EDctimas%20y%20Judicializaci%F3n%20de%20Graves%20Violaciones%20de%20Derechos%20Humanos%20y%20Delitos%20de%20Lesa%20Humanidad%20ocurridos%20en%20el%20Ecuador%20entre%20el%2014%20de%20octubre%20de%201983%20y%20el%2031%20de%20diciembre%20de%202008%20Tr.%2038383.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/27847df2-c48d-4ad2-acff-30d5c04ae0ff/Informe%20Primer%20Debate%20Tr.%2098078.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/8cca6ed7-2824-496d-9ee3-9ae8582cb192/Informe%20Segundo%20Debate%20Tr.%20153023.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/42a9a404-85dd-4702-9ce5-af1b45a0b4db/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/2c4a730d-521f-4b77-9636-89308c9bb6a2/Objecci%F3n%20Parcial%20Presidente%20de%20la%20Rep%FAblica%20Tr.%20157778.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/38d2d04b-464e-4a69-ac09-56ce85682770/Texto%20Definitivo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/2c7aefb9-47a6-4608-8948-880fc804c197/Registro%20Oficial%20N%B0%20143%20Ley%20para%20la%20Reparaci%F3n%20de%20las%20V%EDctimas%20y%20la%20Judicializaci%F3n%20de%20Graves%20Violaciones%20de%20Derechos%20Humanos%20y%20Delitos%20de%20Lesa%20Humanidad%20Ocurridos%20en%20el%20Ecuador.pdf,1,,,,
4/23/10,Proyecto de Ley Reformatoria a la Ley de la Función Legislativa,AN-2014-473,caceres cortez fernado,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,Archivado / Registro de Objeción Total,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/72029f5f-a8b9-4203-8705-d128168d4e5d/Proyecto%20de%20Ley%20Reformatoria%20a%20la%20Ley%20de%20la%20Funci%F3n%20Legislativa%20Tr.%2029466.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/00059d55-bcf8-42c0-8165-397ca3809656/Informe%20Primer%20Debate%20Tr.%2038486.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/3c496705-2390-452c-8a96-3bc9dd14a4a5/Informe%20Segundo%20Debate%20Tr.%2072476.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/0c807d4c-d991-4e00-aa39-d13167ee3a64/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/6ca44a52-07de-40c0-a147-f3e0a6a4e4e5/Objecci%F3n%20Total%20Presidente%20de%20la%20Rep%FAblica%20Tr.%20100479.pdf,0,,0,,1,,,,PAIS
4/20/10,Proyecto de Ley Reformatoria a la Ley Orgánica de la Función Legislativa,AN-2014-472,teran acosta marco ramiro,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,Archivado / Registro de Objeción Total,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/4fcd220b-e105-4986-96df-f7fbcf648f32/Proyecto%20de%20Ley%20Reformatoria%20a%20la%20Ley%20Org%E1nica%20de%20la%20Funci%F3n%20Legislativa%20Tr.%2029125.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/e7022f87-7b84-4cb9-bd72-28fb66740ece/Informe%20Primer%20Debate%20Tr.%2038486.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/c4241c65-7430-48b0-939f-7ce5f5735177/Informe%20Segundo%20Debate%20Tr.%2072476.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/bad36d99-1f91-4ed5-a01b-7cdc31bf50dd/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/b31e39c2-7b70-438f-8a0b-3d93b6926df4/Objecci%F3n%20Total%20Presidente%20de%20la%20Rep%FAblica%20Tr.%20100479.pdf,0,,0,,1,,,,MPD
1/19/10,Proyecto de Ley Reformatoria al Código Orgánico de la Función Judicial,AN-2014-444,caceres cortez fernado,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,Archivado / Registro de Objeción Total,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/b610ce7f-2958-4a84-9ce7-40b6ce1f49b4/Proyecto%20de%20Ley%20Reformatoria%20al%20C%F3digo%20Org%E1nico%20de%20la%20Funci%F3n%20Judicial%20Tr.%2019648.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/f21007ad-d9cb-49ee-9dcc-8540d00c6ada/Informe%20Primer%20Debate%20Tr.%2051854.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/064b37a3-6f1f-42e8-bc0d-2dd02112b685/Informe%20Segundo%20Debate%20Tr.%2058371.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/af49057c-0d79-44a1-a34e-0464df783fb3/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/585ef121-db46-4f3d-bd09-0140f3b546f8/Objeccin%20Total%20Presidente%20de%20la%20Rep%FAblica%20Tr.%2061388.pdf,0,,0,,1,,,,PAIS
11/30/09,"Proyecto de Ley Reformatoria a la Ley Orgánica de Transporte Terrestre, Tránsito, Seguridad Vial",AN-2014-685,guillen zambrano richard tirone,ASAMBLEÍSTA/S,"Comisión de Desarrollo Económico, Productivo y la Microempresa",Publicado /,1,"https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/a64c1e2d-ce0d-478c-a88a-ddf03d01275c/Proyecto%20de%20Ley%20Reformatoria%20a%20la%20Ley%20Org%E1nica%20de%20Transporte%20Terrestre,%20Tr%E1nsito,%20Seguridad%20Vial%20Tr.%2013909.pdf",1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/8fafe8bd-bfe5-4362-a3a8-c5d9cd94ab9b/Informe%20Primer%20Debate.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/f3ad9968-8b49-4a53-9a95-c839f0c39190/Informe%20Segundo%20Debate.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/2cce5ae5-ff5e-4492-85f2-ac29b5026dce/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/85cd0905-ecb2-40e7-965a-20fe5934c1a3/Objecci%F3n%20Parcial%20%20Presidente%20de%20la%20Rep%FAblica%20Tr.%2060153.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/616750b5-3bae-4164-b454-69043ea1940a/Texto%20Definitivo.pdf,1,"https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/f71a7795-5e8b-4a64-8cbf-153e7120e21b/Registro%20Oficial%20No.%20415%20Ley%20Reformatoria%20a%20la%20Ley%20Org%E1nica%20de%20Transporte%20Terrestre,%20Tr%E1nsito,%20Seguridad%20Vial.pdf",1,,,,PAIS
11/26/09,"Proyecto de Ley Reformatoria a la  Ley de Transporte Terrestre, Tránsito, Seguridad Vial",AN-2014-682,vaca ortega edwin german,ASAMBLEÍSTA/S,"Comisión de Desarrollo Económico, Productivo y la Microempresa",Publicado /,1,"https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/8e0ec6a1-27ee-405d-8c48-6d33ac171bd5/Proyecto%20de%20Ley%20Reformatoria%20a%20la%20%20Ley%20de%20Transporte%20Terrestre,%20Tr%E1nsito,%20Seguridad%20Vial%20Tr.%2013600.pdf",1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/ad57d4c1-1684-409c-8eb9-7ac990a204ba/Informe%20Primer%20Debate.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/627bb169-b40a-4247-aec4-16e8114b4bba/Informe%20Segundo%20Debate.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/30f15e78-50b5-432b-a472-3b304eddb3e9/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/7b9c2142-79cc-4002-a4f5-0bfc8d783978/Objecci%F3n%20Parcial%20%20Presidente%20de%20la%20Rep%FAblica%20Tr.%2060153.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/e1d2437a-0124-42ca-a360-66505737f46d/Texto%20Definitivo.pdf,1,"https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/ea5a608d-5afa-415c-95b5-8eda1265f640/Registro%20Oficial%20No.%20415%20Ley%20Reformat.%20Ley%20de%20Transporte%20Terrestre,%20Tr%E1nsito,%20Seguridad%20Vial.pdf",1,,,,Movimiento Conservador del Carchi
10/29/09,"Proyecto de Ley Reformatoria a la Ley de Transporte Terrestre, Tránsito y Seguridad Vial, publicada en el Suplemento del Registro Oficial Nº 398 del 7 de agosto del 2008 ",AN-2014-674,ciudadania,CIUDADANÍA,"Comisión de Desarrollo Económico, Productivo y la Microempresa",Publicado /,1,"https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/e7071a00-5d37-4568-92b2-8e5ff298ee71/Proyecto%20de%20Ley%20Reformatoria%20a%20la%20Ley%20de%20Transporte%20Terrestre,%20Tr%E1nsito%20y%20Seguridad%20Vial,%20publicada%20en%20el%20Suplemento%20del%20Registro%20Oficial%20N%BA%20398%20del%207%20de%20agosto%20del%202008%20Tr.%208665.pdf",1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/ec618b29-3046-4733-8662-a347063befe2/Informe%20Primer%20Debate.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/b989a373-6583-43f7-b065-9bb06d934950/Informe%20Segundo%20Debate.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/1bc4f6ff-2f7c-4a12-a932-96fb3a659bb5/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/b16eef51-d516-4f97-8b6a-2a3918357306/Objecci%F3n%20Parcial%20%20Presidente%20de%20la%20Rep%FAblica%20Tr.%2060153.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/27a18886-75ed-480b-84da-a88743fbdf49/Texto%20Definitivo.pdf,1,"https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/8208c474-411b-42ed-81fa-5dd35f3c02db/Registro%20Oficial%20No.%20415%20Ley%20Reformatoria%20a%20la%20Ley%20de%20Transporte%20Terrestre,%20Tr%E1nsito%20y%20Seguridad%20Vial,%20publicada%20en%20el%20Suplemento%20del%20Registro%20Oficial%20N%BA%20398%20del%207%20de%20agosto%20del%202008.pdf",1,,,,
10/15/09,Proyecto de Ley Reformatoria Código de Procedimiento Penal y al Código Penal,AN-2014-661,alvear enriquez alfredo,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/ccf5e773-6fa3-4055-a04e-ff33c40960c0/Proyecto%20de%20Ley%20Reformatoria%20C%F3digo%20de%20Procedimiento%20Penal%20y%20al%20C%F3digo%20Penal%20Tr.8084.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/8a5f4595-020b-4ef5-9165-bd9c2e7286cd/Informe%20Primer%20Debate%20Tr.%2016762.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/31fc41e1-0d01-4e06-97ae-26d55db31b0a/Informe%20Segundo%20Debate.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/3c8cf1e3-8d76-4003-8520-43c35d6e8975/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/6fdad323-1691-4375-a60b-0f54b6c9e431/Objecci%F3n%20Parcial%20%20Presidente%20de%20la%20Rep%FAblica.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/6162fc6a-cab0-4cb9-b7f3-2c99e54019a7/Texto%20Definitivo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/324a4bf5-4767-4d73-968c-e051b7965eaa/Registro%20Oficial%20No.%20160%20Ley%20Reformatoria%20al%20C%F3digo%20Penal%20y%20C%F3digo%20de%20Procedimiento%20Penal.pdf,1,,,,
10/5/09,"Proyecto de Ley Reformatoria a la Ley de Transporte Terrestre, Tránsito y Seguridad Vial, publicada en el R.O. No. 398 de 7 de agosto del 2008 ",AN-2014-653,vargas ocana guido gilberto,ASAMBLEÍSTA/S,"Comisión de Desarrollo Económico, Productivo y la Microempresa",Publicado /,1,"https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/d6628b01-2b41-4c63-a269-b7a350075cea/Proyecto%20de%20Ley%20Reformatoria%20a%20la%20Ley%20de%20Transporte%20Terrestre,%20Tr%E1nsito%20y%20Seguridad%20Vial,%20publicada%20en%20el%20R.O.%20No.%20398%20de%207%20de%20agosto%20del%202008%20Tr.%207370.pdf",1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/a2f8020f-a567-49c8-947f-012786509bbb/Informe%20Primer%20Debate.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/003453a0-81ff-440f-ae72-4a3710ad09e9/Informe%20Segundo%20Debate.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/34bded70-f2f9-456a-9a78-4da6efb2b937/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/356ff9bf-be67-4659-9cd9-196413286e13/Objecci%F3n%20Parcial%20%20Presidente%20de%20la%20Rep%FAblica%20Tr.%2060153.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/0e7af53e-c874-4f53-8fed-0385409d8bc1/Texto%20Definitivo.pdf,1,"https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/b9d11321-b94f-4e61-a406-4bd3ed2ce18a/Registro%20Oficial%20No.%20415%20Ley%20Reformatoria%20a%20la%20Ley%20de%20Transporte%20Terrestre,%20Tr%E1nsito%20y%20Seguridad%20Vial,%20publicada%20en%20el%20R.O.%20No-7.%20398%20de%207%20de%20agosto%20del%202008.pdf",1,,,,PSP
9/16/09,"Proyecto de Ley del Deporte, Educación Física y Recreación ",AN-2014-647,maldonado arboleda celso pablo,ASAMBLEÍSTA/S,Comisión del Derecho a la Salud y Deporte,Publicado /,1,"https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/c55a8f84-2f42-4dc2-afe7-732332741077/Proyecto%20de%20Ley%20del%20Deporte,%20Educaci%F3n%20F%EDsica%20y%20Recreaci%F3n%20Tr.%205034.pdf",1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/a3afa25d-0fb7-4fa2-ad94-f5772805dd1b/Informe%20Primer%20Debate%20Tr.%2012984.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/51629651-a25f-4783-b490-7b5cfd7dbc8c/Informe%20Segundo%20Debate.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/aa99651e-f31b-4e67-9696-f32fe5c1e67a/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/e8f85b9f-4283-4921-a599-0fd2e79813c4/Objecci%F3n%20Parcial%20%20Presidente%20de%20la%20Rep%FAblica.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/bcfd9674-72f7-490b-89fb-576a036a5be7/Texto%20Definitivo.pdf,1,"https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/3fd2a4c9-57d1-402c-b978-5c5ea071442d/Registro%20Oficial%20No.%20255%20Ley%20del%20Deporte,%20Educaci%F3n%20F%EDsica%20y%20Recreaci%F3n.pdf",1,,,,PAIS
9/8/09,Proyecto de Ley Orgánica de Educación General Intercultural,AN-2014-640,escala zambrano jorge elias,ASAMBLEÍSTA/S,"Comisión de Educación, Cultura, Ciencia, Tecnología, Innovación y Saberes Ancestrales",Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/f4f337e4-20ee-4a94-99f8-28d01237977c/Proyecto%20de%20Ley%20Org%E1nica%20de%20Educaci%F3n%20General%20Intercultural%20Tr.%204034.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/b4422a50-2192-4c77-926a-53a59c51204d/Informe%20Primer%20Debate.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/8326b741-c0ff-4a9e-9742-09bb749d8960/Informe%20Segundo%20Debate.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/6d97b687-edf0-4766-a57a-1c2ea3ad11db/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/2eab44ab-9061-4bf1-b50c-a41115be7aa7/Objeci%F3n%20parcial%20Ley%20Educaci%F3n%20Intecultural.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/a1311b7f-e2fb-4108-ae74-3fe6b2d75f59/RO%20LEY%20DE%20ECUCACI%D3N%20INTERCULTURAL.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/3c4a7bfe-932d-4cf3-998f-74b1f9cf0423/RO%20LEY%20DE%20ECUCACI%D3N%20INTERCULTURAL.pdf,1,,,,MPD
8/25/09,Proyecto de Ley Reformatoria al Código Penal Ecuatoriano,AN-2014-629,herreria bonnet pablo enrique,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/70fa5008-a5d4-4b4b-bf7c-791b00f195b2/Proyecto%20de%20Ley%20Reformatoria%20al%20C%F3digo%20Penal%20Ecuatoriano.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/88036f15-27d9-415b-92ef-4d7b1b34ec63/Informe%20Primer%20Debate%20Tr.%2016762.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/aef24ae8-6e54-4ca8-b9a0-b6350829dab1/Informe%20Segundo%20Debate.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/10cd6a0e-cd61-4b7a-9f69-acfc7a27af25/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/1c5d79a6-f6d2-4ecb-962a-cf8c441ece48/Objecci%F3n%20Parcial%20%20Presidente%20de%20la%20Rep%FAblica.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/39abf0cf-6d80-49e1-a7a1-d807a0b7d72d/Texto%20Definitivo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/b119bc43-0735-4dff-bca6-73c866487be5/Registro%20Oficial%20No.%20160%20Ley%20Reformatoria%20al%20C%F3digo%20Penal%20y%20C%F3digo%20de%20Procedimiento%20Penal.pdf,1,,,,PSC
8/24/09,Proyecto de Ley Orgánica de Educación Superior,AN-2014-625,escala zambrano jorge elias,ASAMBLEÍSTA/S,"Comisión de Educación, Cultura, Ciencia, Tecnología, Innovación y Saberes Ancestrales",Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/12357703-228e-4a11-9dc1-b997a9a1ce65/Proyecto%20de%20Ley%20Org%E1nica%20de%20Educaci%F3n%20Superior%20Tr.%202172.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/11d93aea-ddbf-493e-b2db-3e5e8db779d9/Informe%20Primer%20Debate%20Tr.%2010466.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/0d8908b5-ad8e-4e84-bdef-ca0f02747535/Informe%20Segundo%20Debate%20Tr.%2031222.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/b7cf87b2-788a-459d-bd6a-09ecd63f8e7d/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/25b8b2e1-2623-4ede-81b4-2f9e00f01749/Objecci%F3n%20Parcial%20%20Presidente%20de%20la%20Rep%FAblica%20Tr.%2042836.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/7d647a94-532d-434c-ae2f-524e0e826d65/Texto%20Definitivo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/8a75aa61-e983-413e-9236-7ffa86cb4f99/Registro%20Oficial%20No.%20298%20Ley%20Org%E1nica%20de%20Educaci%F3n%20Superior.pdf,1,,,,MPD
5/21/09,Proyecto de Ley de Defensa del Comerciante Minorista y Trabajador Autónomo,AN-2014-606,escala zambrano jorge elias,ASAMBLEÍSTA/S,Comisión del Derecho al Trabajo y a la Seguridad Social,Archivado / Registro de Objeción Total,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/05763e6d-eafe-4b9a-a826-4c972eeee6d2/Proyecto%20de%20Ley%20de%20Defensa%20del%20Comerciante%20Minorista%20y%20Trabajador%20Aut%F3nomo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/fbf71dba-d644-40ab-8ab4-c389bc14954b/Informe%20Primer%20Debate.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/cf434abe-4ad0-477a-8f6e-b3a1ba8be323/Informe%20Segundo%20Debate%20Tr.%206354.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/5b9d9265-5f1b-448f-abcc-aef4483ffd3b/Texto%20Aprobado%20en%20el%20Pleno%20de%20la%20Asamblea%20-%20Enviado%20a%20Presidencia.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/3f9b6df7-c3b2-4b2b-b778-906130f31613/Objeccion_Total_Presidente_de_la_Republica_Tr_62114.pdf,0,,0,,1,,,,MPD